variant,thread_config,run,pct_infected_total,pct_vaccinated_total,pct_infected_susc,pct_vaccinated_susc,vax_effectiveness_total,vax_effectiveness_susc,max_cycles,avg_cycles,total_messages,pct_msg_vaccinated,pct_msg_infected,trans_neutral_to_infected,trans_neutral_to_vaccinated,trans_infected_to_vaccinated,trans_vaccinated_to_infected,messages_per_cycle
600_llm,524949443607412737_75pct_credulous,1,18.5,20.833333333333332,47.03389830508475,52.96610169491525,52.96610169491525,52.96610169491525,23.0,5.101694915254237,6051,34.30837878036688,65.69162121963312,62.6865671641791,7.462686567164179,29.850746268656717,0.0,263.0869565217391
600_llm,524949443607412737_75pct_credulous,2,15.166666666666666,22.333333333333332,38.559322033898304,56.779661016949156,59.55555555555556,59.55555555555556,124.0,13.080508474576272,5067,40.12236037102822,59.87763962897178,58.05471124620061,10.030395136778116,31.306990881458965,0.60790273556231,40.86290322580645
600_llm,524949443607412737_75pct_credulous,3,20.166666666666668,18.833333333333332,51.271186440677965,47.88135593220339,48.29059829059829,48.29059829059829,41.0,5.817796610169491,6227,33.40292275574113,66.59707724425887,64.90683229813665,7.453416149068323,27.63975155279503,0.0,151.8780487804878
600_llm,524990163446140928,1,26.5,30.333333333333332,32.18623481781376,36.8421052631579,53.37243401759531,53.37243401759531,38.0,20.133603238866396,2867,57.79560516219044,42.20439483780956,49.16201117318436,45.81005586592179,5.027932960893855,0.0,75.44736842105263
600_llm,524990163446140928,2,17.0,45.333333333333336,20.647773279352226,55.06072874493927,72.72727272727273,72.72727272727273,39.0,21.147773279352226,2451,57.69073847409221,42.30926152590779,28.98172323759791,68.40731070496084,2.6109660574412534,0.0,62.84615384615385
600_llm,524990163446140928,3,17.166666666666668,42.833333333333336,20.850202429149796,52.02429149797571,71.38888888888889,71.38888888888889,31.0,12.765182186234817,2746,58.885651857246906,41.114348142753094,30.54054054054054,66.48648648648648,2.972972972972973,0.0,88.58064516129032
600_llm,524990163446140928_25pct_cautious,1,15.333333333333334,46.166666666666664,18.62348178137652,56.072874493927124,75.06775067750678,75.06775067750678,79.0,39.80566801619433,3800,67.36842105263158,32.63157894736842,26.719576719576718,70.63492063492063,2.6455026455026456,0.0,48.10126582278481
600_llm,524990163446140928_25pct_cautious,2,17.333333333333332,31.166666666666668,21.05263157894737,37.85425101214575,64.26116838487972,64.26116838487972,42.0,20.587044534412957,3854,60.22314478463934,39.77685521536066,38.48684210526316,56.9078947368421,4.605263157894737,0.0,91.76190476190476
600_llm,524990163446140928_25pct_cautious,3,8.166666666666666,12.166666666666666,9.919028340080972,14.777327935222672,59.83606557377049,59.83606557377049,61.0,36.75910931174089,324,60.49382716049383,39.50617283950617,40.65040650406504,57.72357723577236,1.6260162601626016,0.0,5.311475409836065
600_llm,524990163446140928_25pct_credulous,1,23.0,20.166666666666668,27.93522267206478,24.493927125506072,46.71814671814672,46.71814671814672,61.0,30.08097165991903,3871,43.50297080857659,56.49702919142341,54.339622641509436,43.0188679245283,2.641509433962264,0.0,63.459016393442624
600_llm,524990163446140928_25pct_credulous,2,22.166666666666668,17.5,26.923076923076923,21.25506072874494,44.11764705882353,44.11764705882353,53.0,26.178137651821864,4034,42.26574119980169,57.73425880019831,58.36575875486381,33.85214007782101,7.392996108949417,0.38910505836575876,76.11320754716981
600_llm,524990163446140928_25pct_credulous,3,12.166666666666666,11.5,14.777327935222672,13.96761133603239,48.59154929577465,48.59154929577465,61.0,35.421052631578945,745,47.785234899328856,52.214765100671144,52.083333333333336,45.833333333333336,2.0833333333333335,0.0,12.21311475409836
600_llm,524990163446140928_50pct_cautious,1,4.833333333333333,56.666666666666664,5.870445344129554,68.82591093117409,92.14092140921409,92.14092140921409,27.0,13.842105263157896,2632,88.22188449848025,11.778115501519757,9.090909090909092,89.3048128342246,1.6042780748663101,0.0,97.48148148148148
600_llm,524990163446140928_50pct_cautious,2,8.5,49.0,10.323886639676113,59.51417004048583,85.21739130434783,85.21739130434783,38.0,18.97165991902834,3133,79.82764123842962,20.17235876157038,20.32520325203252,72.89972899728997,6.775067750677507,0.0,82.44736842105263
600_llm,524990163446140928_50pct_cautious,3,3.3333333333333335,58.5,4.048582995951417,71.05263157894737,94.60916442048517,94.60916442048517,46.0,22.327935222672064,2491,88.75953432356484,11.240465676435166,6.4,92.26666666666667,1.3333333333333333,0.0,54.15217391304348
600_llm,524990163446140928_50pct_credulous,1,24.166666666666668,25.0,29.352226720647774,30.364372469635626,50.847457627118644,50.847457627118644,41.0,21.218623481781375,2918,34.92117888965045,65.07882111034955,50.98039215686274,45.09803921568628,3.9215686274509802,0.0,71.17073170731707
600_llm,524990163446140928_50pct_credulous,2,21.333333333333332,20.333333333333332,25.910931174089068,24.696356275303643,48.8,48.8,48.0,23.813765182186234,3735,43.641231593038825,56.358768406961175,53.25670498084291,42.1455938697318,4.597701149425287,0.0,77.8125
600_llm,524990163446140928_50pct_credulous,3,15.333333333333334,7.5,18.62348178137652,9.109311740890687,32.846715328467155,32.846715328467155,61.0,35.973684210526315,407,34.152334152334156,65.84766584766585,67.15328467153284,32.11678832116788,0.7299270072992701,0.0,6.672131147540983
600_llm,524990163446140928_75pct_cautious,1,3.5,48.0,4.251012145748988,58.29959514170041,93.20388349514563,93.20388349514563,60.0,26.880566801619434,3988,91.82547642928786,8.174523570712136,7.987220447284345,90.41533546325878,1.597444089456869,0.0,66.46666666666667
600_llm,524990163446140928_75pct_cautious,2,3.8333333333333335,54.0,4.65587044534413,65.58704453441295,93.37175792507205,93.37175792507205,38.0,21.03846153846154,2350,89.31914893617021,10.680851063829786,7.163323782234957,91.97707736389685,0.8595988538681948,0.0,61.8421052631579
600_llm,524990163446140928_75pct_cautious,3,6.833333333333333,55.5,8.299595141700404,67.4089068825911,89.03743315508021,89.03743315508021,58.0,24.894736842105264,2967,87.90023592854736,12.099764071452645,12.827225130890053,84.81675392670157,2.356020942408377,0.0,51.1551724137931
600_llm,524990163446140928_75pct_credulous,1,51.5,8.0,62.550607287449395,9.7165991902834,13.445378151260504,13.445378151260504,56.0,25.14574898785425,3279,15.949984751448612,84.05001524855139,86.95652173913044,9.782608695652174,3.260869565217391,0.0,58.55357142857143
600_llm,524990163446140928_75pct_credulous,2,22.833333333333332,3.8333333333333335,27.732793522267208,4.65587044534413,14.375,14.375,61.0,36.26113360323887,957,15.047021943573668,84.95297805642633,85.71428571428571,13.043478260869565,1.2422360248447204,0.0,15.688524590163935
600_llm,524990163446140928_75pct_credulous,3,49.0,13.5,59.51417004048583,16.39676113360324,21.6,21.6,273.0,131.5931174089069,3985,22.158092848180676,77.84190715181933,79.06976744186046,17.57105943152455,3.359173126614987,0.0,14.597069597069597
