agent,attribute,value
convai_llm_agent_199,followers_count,99
convai_llm_agent_199,friends_count,250
convai_llm_agent_199,listed_count,0
convai_llm_agent_199,verified,False
convai_llm_agent_200,followers_count,51
convai_llm_agent_200,friends_count,146
convai_llm_agent_200,listed_count,0
convai_llm_agent_200,verified,False
convai_llm_agent_201,followers_count,59
convai_llm_agent_201,friends_count,68
convai_llm_agent_201,listed_count,0
convai_llm_agent_201,verified,False
convai_llm_agent_202,followers_count,292
convai_llm_agent_202,friends_count,233
convai_llm_agent_202,listed_count,0
convai_llm_agent_202,verified,False
convai_llm_agent_203,followers_count,421
convai_llm_agent_203,friends_count,1193
convai_llm_agent_203,listed_count,3
convai_llm_agent_203,verified,False
convai_llm_agent_204,followers_count,625
convai_llm_agent_204,friends_count,1002
convai_llm_agent_204,listed_count,4
convai_llm_agent_204,verified,False
convai_llm_agent_205,followers_count,88
convai_llm_agent_205,friends_count,140
convai_llm_agent_205,listed_count,0
convai_llm_agent_205,verified,False
convai_llm_agent_206,followers_count,66
convai_llm_agent_206,friends_count,80
convai_llm_agent_206,listed_count,0
convai_llm_agent_206,verified,False
convai_llm_agent_207,followers_count,533
convai_llm_agent_207,friends_count,569
convai_llm_agent_207,listed_count,21
convai_llm_agent_207,verified,False
convai_llm_agent_208,followers_count,149
convai_llm_agent_208,friends_count,73
convai_llm_agent_208,listed_count,1
convai_llm_agent_208,verified,False
convai_llm_agent_209,followers_count,67
convai_llm_agent_209,friends_count,197
convai_llm_agent_209,listed_count,0
convai_llm_agent_209,verified,False
convai_llm_agent_210,followers_count,31
convai_llm_agent_210,friends_count,183
convai_llm_agent_210,listed_count,1
convai_llm_agent_210,verified,False
convai_llm_agent_211,followers_count,87
convai_llm_agent_211,friends_count,368
convai_llm_agent_211,listed_count,1
convai_llm_agent_211,verified,False
convai_llm_agent_212,followers_count,43
convai_llm_agent_212,friends_count,163
convai_llm_agent_212,listed_count,0
convai_llm_agent_212,verified,False
convai_llm_agent_213,followers_count,2684
convai_llm_agent_213,friends_count,529
convai_llm_agent_213,listed_count,75
convai_llm_agent_213,verified,False
convai_llm_agent_214,followers_count,389
convai_llm_agent_214,friends_count,664
convai_llm_agent_214,listed_count,9
convai_llm_agent_214,verified,False
convai_llm_agent_215,followers_count,192
convai_llm_agent_215,friends_count,343
convai_llm_agent_215,listed_count,3
convai_llm_agent_215,verified,False
convai_llm_agent_216,followers_count,50
convai_llm_agent_216,friends_count,130
convai_llm_agent_216,listed_count,0
convai_llm_agent_216,verified,False
convai_llm_agent_217,followers_count,54
convai_llm_agent_217,friends_count,142
convai_llm_agent_217,listed_count,0
convai_llm_agent_217,verified,False
convai_llm_agent_218,followers_count,7687
convai_llm_agent_218,friends_count,365
convai_llm_agent_218,listed_count,81
convai_llm_agent_218,verified,False
convai_llm_agent_219,followers_count,309
convai_llm_agent_219,friends_count,192
convai_llm_agent_219,listed_count,4
convai_llm_agent_219,verified,False
convai_llm_agent_220,followers_count,86
convai_llm_agent_220,friends_count,241
convai_llm_agent_220,listed_count,0
convai_llm_agent_220,verified,False
convai_llm_agent_221,followers_count,83
convai_llm_agent_221,friends_count,201
convai_llm_agent_221,listed_count,0
convai_llm_agent_221,verified,False
convai_llm_agent_222,followers_count,65
convai_llm_agent_222,friends_count,164
convai_llm_agent_222,listed_count,1
convai_llm_agent_222,verified,False
convai_llm_agent_223,followers_count,511
convai_llm_agent_223,friends_count,1970
convai_llm_agent_223,listed_count,3
convai_llm_agent_223,verified,False
convai_llm_agent_224,followers_count,7
convai_llm_agent_224,friends_count,44
convai_llm_agent_224,listed_count,0
convai_llm_agent_224,verified,False
convai_llm_agent_225,followers_count,320
convai_llm_agent_225,friends_count,682
convai_llm_agent_225,listed_count,7
convai_llm_agent_225,verified,False
convai_llm_agent_226,followers_count,940
convai_llm_agent_226,friends_count,1690
convai_llm_agent_226,listed_count,47
convai_llm_agent_226,verified,False
convai_llm_agent_227,followers_count,44781
convai_llm_agent_227,friends_count,280
convai_llm_agent_227,listed_count,629
convai_llm_agent_227,verified,False
convai_llm_agent_228,followers_count,5
convai_llm_agent_228,friends_count,23
convai_llm_agent_228,listed_count,0
convai_llm_agent_228,verified,False
convai_llm_agent_229,followers_count,63
convai_llm_agent_229,friends_count,142
convai_llm_agent_229,listed_count,0
convai_llm_agent_229,verified,False
convai_llm_agent_230,followers_count,71
convai_llm_agent_230,friends_count,181
convai_llm_agent_230,listed_count,0
convai_llm_agent_230,verified,False
convai_llm_agent_231,followers_count,194
convai_llm_agent_231,friends_count,266
convai_llm_agent_231,listed_count,1
convai_llm_agent_231,verified,False
convai_llm_agent_232,followers_count,114
convai_llm_agent_232,friends_count,202
convai_llm_agent_232,listed_count,1
convai_llm_agent_232,verified,False
convai_llm_agent_233,followers_count,30
convai_llm_agent_233,friends_count,78
convai_llm_agent_233,listed_count,0
convai_llm_agent_233,verified,False
convai_llm_agent_234,followers_count,557
convai_llm_agent_234,friends_count,468
convai_llm_agent_234,listed_count,2
convai_llm_agent_234,verified,False
convai_llm_agent_235,followers_count,145
convai_llm_agent_235,friends_count,1653
convai_llm_agent_235,listed_count,1
convai_llm_agent_235,verified,False
convai_llm_agent_236,followers_count,21
convai_llm_agent_236,friends_count,98
convai_llm_agent_236,listed_count,0
convai_llm_agent_236,verified,False
convai_llm_agent_237,followers_count,165
convai_llm_agent_237,friends_count,651
convai_llm_agent_237,listed_count,0
convai_llm_agent_237,verified,False
convai_llm_agent_238,followers_count,114
convai_llm_agent_238,friends_count,515
convai_llm_agent_238,listed_count,1
convai_llm_agent_238,verified,False
convai_llm_agent_239,followers_count,137
convai_llm_agent_239,friends_count,176
convai_llm_agent_239,listed_count,0
convai_llm_agent_239,verified,False
convai_llm_agent_240,followers_count,75
convai_llm_agent_240,friends_count,212
convai_llm_agent_240,listed_count,3
convai_llm_agent_240,verified,False
convai_llm_agent_241,followers_count,80
convai_llm_agent_241,friends_count,77
convai_llm_agent_241,listed_count,0
convai_llm_agent_241,verified,False
convai_llm_agent_242,followers_count,153
convai_llm_agent_242,friends_count,377
convai_llm_agent_242,listed_count,0
convai_llm_agent_242,verified,False
convai_llm_agent_243,followers_count,165
convai_llm_agent_243,friends_count,304
convai_llm_agent_243,listed_count,1
convai_llm_agent_243,verified,False
convai_llm_agent_244,followers_count,647
convai_llm_agent_244,friends_count,1931
convai_llm_agent_244,listed_count,4
convai_llm_agent_244,verified,False
convai_llm_agent_245,followers_count,229
convai_llm_agent_245,friends_count,289
convai_llm_agent_245,listed_count,0
convai_llm_agent_245,verified,False
convai_llm_agent_246,followers_count,2488
convai_llm_agent_246,friends_count,434
convai_llm_agent_246,listed_count,69
convai_llm_agent_246,verified,False
convai_llm_agent_247,followers_count,187
convai_llm_agent_247,friends_count,288
convai_llm_agent_247,listed_count,0
convai_llm_agent_247,verified,False
convai_llm_agent_248,followers_count,26
convai_llm_agent_248,friends_count,38
convai_llm_agent_248,listed_count,0
convai_llm_agent_248,verified,False
convai_llm_agent_249,followers_count,231
convai_llm_agent_249,friends_count,673
convai_llm_agent_249,listed_count,0
convai_llm_agent_249,verified,False
convai_llm_agent_250,followers_count,57
convai_llm_agent_250,friends_count,211
convai_llm_agent_250,listed_count,2
convai_llm_agent_250,verified,False
convai_llm_agent_251,followers_count,105
convai_llm_agent_251,friends_count,354
convai_llm_agent_251,listed_count,3
convai_llm_agent_251,verified,False
convai_llm_agent_252,followers_count,102
convai_llm_agent_252,friends_count,367
convai_llm_agent_252,listed_count,3
convai_llm_agent_252,verified,False
convai_llm_agent_253,followers_count,1319
convai_llm_agent_253,friends_count,1022
convai_llm_agent_253,listed_count,31
convai_llm_agent_253,verified,False
convai_llm_agent_254,followers_count,144
convai_llm_agent_254,friends_count,74
convai_llm_agent_254,listed_count,18
convai_llm_agent_254,verified,False
convai_llm_agent_255,followers_count,247
convai_llm_agent_255,friends_count,171
convai_llm_agent_255,listed_count,1
convai_llm_agent_255,verified,False
convai_llm_agent_256,followers_count,283
convai_llm_agent_256,friends_count,176
convai_llm_agent_256,listed_count,3
convai_llm_agent_256,verified,False
convai_llm_agent_257,followers_count,229
convai_llm_agent_257,friends_count,331
convai_llm_agent_257,listed_count,1
convai_llm_agent_257,verified,False
convai_llm_agent_258,followers_count,826
convai_llm_agent_258,friends_count,530
convai_llm_agent_258,listed_count,4
convai_llm_agent_258,verified,False
convai_llm_agent_259,followers_count,370
convai_llm_agent_259,friends_count,290
convai_llm_agent_259,listed_count,0
convai_llm_agent_259,verified,False
convai_llm_agent_260,followers_count,28
convai_llm_agent_260,friends_count,215
convai_llm_agent_260,listed_count,0
convai_llm_agent_260,verified,False
convai_llm_agent_261,followers_count,30
convai_llm_agent_261,friends_count,1
convai_llm_agent_261,listed_count,0
convai_llm_agent_261,verified,False
convai_llm_agent_262,followers_count,434
convai_llm_agent_262,friends_count,268
convai_llm_agent_262,listed_count,0
convai_llm_agent_262,verified,False
convai_llm_agent_263,followers_count,281
convai_llm_agent_263,friends_count,2001
convai_llm_agent_263,listed_count,0
convai_llm_agent_263,verified,False
convai_llm_agent_264,followers_count,237
convai_llm_agent_264,friends_count,1153
convai_llm_agent_264,listed_count,3
convai_llm_agent_264,verified,False
convai_llm_agent_265,followers_count,1246
convai_llm_agent_265,friends_count,1992
convai_llm_agent_265,listed_count,30
convai_llm_agent_265,verified,False
convai_llm_agent_266,followers_count,152
convai_llm_agent_266,friends_count,267
convai_llm_agent_266,listed_count,0
convai_llm_agent_266,verified,False
convai_llm_agent_267,followers_count,104
convai_llm_agent_267,friends_count,83
convai_llm_agent_267,listed_count,1
convai_llm_agent_267,verified,False
convai_llm_agent_268,followers_count,60
convai_llm_agent_268,friends_count,258
convai_llm_agent_268,listed_count,0
convai_llm_agent_268,verified,False
convai_llm_agent_269,followers_count,106
convai_llm_agent_269,friends_count,952
convai_llm_agent_269,listed_count,0
convai_llm_agent_269,verified,False
convai_llm_agent_270,followers_count,60
convai_llm_agent_270,friends_count,68
convai_llm_agent_270,listed_count,0
convai_llm_agent_270,verified,False
convai_llm_agent_271,followers_count,627
convai_llm_agent_271,friends_count,1359
convai_llm_agent_271,listed_count,5
convai_llm_agent_271,verified,False
convai_llm_agent_272,followers_count,50
convai_llm_agent_272,friends_count,186
convai_llm_agent_272,listed_count,0
convai_llm_agent_272,verified,False
convai_llm_agent_273,followers_count,222
convai_llm_agent_273,friends_count,536
convai_llm_agent_273,listed_count,2
convai_llm_agent_273,verified,False
convai_llm_agent_274,followers_count,422
convai_llm_agent_274,friends_count,512
convai_llm_agent_274,listed_count,5
convai_llm_agent_274,verified,False
convai_llm_agent_275,followers_count,2
convai_llm_agent_275,friends_count,20
convai_llm_agent_275,listed_count,0
convai_llm_agent_275,verified,False
convai_llm_agent_276,followers_count,398
convai_llm_agent_276,friends_count,613
convai_llm_agent_276,listed_count,3
convai_llm_agent_276,verified,False
convai_llm_agent_277,followers_count,36
convai_llm_agent_277,friends_count,165
convai_llm_agent_277,listed_count,0
convai_llm_agent_277,verified,False
convai_llm_agent_278,followers_count,95
convai_llm_agent_278,friends_count,358
convai_llm_agent_278,listed_count,1
convai_llm_agent_278,verified,False
convai_llm_agent_279,followers_count,123
convai_llm_agent_279,friends_count,821
convai_llm_agent_279,listed_count,1
convai_llm_agent_279,verified,False
convai_llm_agent_280,followers_count,136
convai_llm_agent_280,friends_count,714
convai_llm_agent_280,listed_count,4
convai_llm_agent_280,verified,False
convai_llm_agent_281,followers_count,70
convai_llm_agent_281,friends_count,106
convai_llm_agent_281,listed_count,1
convai_llm_agent_281,verified,False
convai_llm_agent_282,followers_count,37
convai_llm_agent_282,friends_count,308
convai_llm_agent_282,listed_count,1
convai_llm_agent_282,verified,False
convai_llm_agent_283,followers_count,1509
convai_llm_agent_283,friends_count,2024
convai_llm_agent_283,listed_count,4
convai_llm_agent_283,verified,False
convai_llm_agent_284,followers_count,13279
convai_llm_agent_284,friends_count,12070
convai_llm_agent_284,listed_count,128
convai_llm_agent_284,verified,False
convai_llm_agent_285,followers_count,217
convai_llm_agent_285,friends_count,611
convai_llm_agent_285,listed_count,6
convai_llm_agent_285,verified,False
convai_llm_agent_286,followers_count,565
convai_llm_agent_286,friends_count,437
convai_llm_agent_286,listed_count,2
convai_llm_agent_286,verified,False
convai_llm_agent_287,followers_count,418
convai_llm_agent_287,friends_count,1059
convai_llm_agent_287,listed_count,2
convai_llm_agent_287,verified,False
convai_llm_agent_288,followers_count,81
convai_llm_agent_288,friends_count,267
convai_llm_agent_288,listed_count,3
convai_llm_agent_288,verified,False
convai_llm_agent_289,followers_count,545
convai_llm_agent_289,friends_count,1998
convai_llm_agent_289,listed_count,17
convai_llm_agent_289,verified,False
convai_llm_agent_290,followers_count,260
convai_llm_agent_290,friends_count,302
convai_llm_agent_290,listed_count,0
convai_llm_agent_290,verified,False
convai_llm_agent_291,followers_count,131
convai_llm_agent_291,friends_count,181
convai_llm_agent_291,listed_count,8
convai_llm_agent_291,verified,False
convai_llm_agent_292,followers_count,38
convai_llm_agent_292,friends_count,123
convai_llm_agent_292,listed_count,0
convai_llm_agent_292,verified,False
convai_llm_agent_293,followers_count,10
convai_llm_agent_293,friends_count,145
convai_llm_agent_293,listed_count,0
convai_llm_agent_293,verified,False
convai_llm_agent_294,followers_count,35698
convai_llm_agent_294,friends_count,25733
convai_llm_agent_294,listed_count,287
convai_llm_agent_294,verified,False
convai_llm_agent_295,followers_count,28
convai_llm_agent_295,friends_count,106
convai_llm_agent_295,listed_count,0
convai_llm_agent_295,verified,False
convai_llm_agent_296,followers_count,4401
convai_llm_agent_296,friends_count,4630
convai_llm_agent_296,listed_count,147
convai_llm_agent_296,verified,False
convai_llm_agent_297,followers_count,143
convai_llm_agent_297,friends_count,212
convai_llm_agent_297,listed_count,1
convai_llm_agent_297,verified,False
convai_llm_agent_298,followers_count,21
convai_llm_agent_298,friends_count,121
convai_llm_agent_298,listed_count,0
convai_llm_agent_298,verified,False
convai_llm_agent_299,followers_count,34
convai_llm_agent_299,friends_count,95
convai_llm_agent_299,listed_count,0
convai_llm_agent_299,verified,False
convai_llm_agent_300,followers_count,264
convai_llm_agent_300,friends_count,333
convai_llm_agent_300,listed_count,1
convai_llm_agent_300,verified,False
convai_llm_agent_301,followers_count,60
convai_llm_agent_301,friends_count,97
convai_llm_agent_301,listed_count,1
convai_llm_agent_301,verified,False
convai_llm_agent_302,followers_count,26
convai_llm_agent_302,friends_count,106
convai_llm_agent_302,listed_count,0
convai_llm_agent_302,verified,False
convai_llm_agent_303,followers_count,19
convai_llm_agent_303,friends_count,109
convai_llm_agent_303,listed_count,1
convai_llm_agent_303,verified,False
convai_llm_agent_304,followers_count,30
convai_llm_agent_304,friends_count,96
convai_llm_agent_304,listed_count,0
convai_llm_agent_304,verified,False
convai_llm_agent_305,followers_count,879
convai_llm_agent_305,friends_count,583
convai_llm_agent_305,listed_count,30
convai_llm_agent_305,verified,False
convai_llm_agent_306,followers_count,29
convai_llm_agent_306,friends_count,261
convai_llm_agent_306,listed_count,0
convai_llm_agent_306,verified,False
convai_llm_agent_307,followers_count,461
convai_llm_agent_307,friends_count,330
convai_llm_agent_307,listed_count,1
convai_llm_agent_307,verified,False
convai_llm_agent_308,followers_count,160
convai_llm_agent_308,friends_count,324
convai_llm_agent_308,listed_count,0
convai_llm_agent_308,verified,False
convai_llm_agent_309,followers_count,28
convai_llm_agent_309,friends_count,62
convai_llm_agent_309,listed_count,0
convai_llm_agent_309,verified,False
convai_llm_agent_310,followers_count,342
convai_llm_agent_310,friends_count,596
convai_llm_agent_310,listed_count,4
convai_llm_agent_310,verified,False
convai_llm_agent_311,followers_count,1
convai_llm_agent_311,friends_count,1
convai_llm_agent_311,listed_count,0
convai_llm_agent_311,verified,False
convai_llm_agent_312,followers_count,146
convai_llm_agent_312,friends_count,96
convai_llm_agent_312,listed_count,2
convai_llm_agent_312,verified,False
convai_llm_agent_313,followers_count,0
convai_llm_agent_313,friends_count,17
convai_llm_agent_313,listed_count,0
convai_llm_agent_313,verified,False
convai_llm_agent_314,followers_count,1
convai_llm_agent_314,friends_count,44
convai_llm_agent_314,listed_count,0
convai_llm_agent_314,verified,False
convai_llm_agent_315,followers_count,1970
convai_llm_agent_315,friends_count,1634
convai_llm_agent_315,listed_count,56
convai_llm_agent_315,verified,False
convai_llm_agent_316,followers_count,6
convai_llm_agent_316,friends_count,16
convai_llm_agent_316,listed_count,0
convai_llm_agent_316,verified,False
convai_llm_agent_317,followers_count,300
convai_llm_agent_317,friends_count,366
convai_llm_agent_317,listed_count,6
convai_llm_agent_317,verified,False
convai_llm_agent_318,followers_count,125
convai_llm_agent_318,friends_count,180
convai_llm_agent_318,listed_count,6
convai_llm_agent_318,verified,False
convai_llm_agent_319,followers_count,11
convai_llm_agent_319,friends_count,56
convai_llm_agent_319,listed_count,0
convai_llm_agent_319,verified,False
convai_llm_agent_320,followers_count,170
convai_llm_agent_320,friends_count,598
convai_llm_agent_320,listed_count,1
convai_llm_agent_320,verified,False
convai_llm_agent_321,followers_count,9
convai_llm_agent_321,friends_count,225
convai_llm_agent_321,listed_count,0
convai_llm_agent_321,verified,False
convai_llm_agent_322,followers_count,9
convai_llm_agent_322,friends_count,51
convai_llm_agent_322,listed_count,0
convai_llm_agent_322,verified,False
convai_llm_agent_323,followers_count,97
convai_llm_agent_323,friends_count,135
convai_llm_agent_323,listed_count,0
convai_llm_agent_323,verified,False
convai_llm_agent_324,followers_count,297
convai_llm_agent_324,friends_count,362
convai_llm_agent_324,listed_count,4
convai_llm_agent_324,verified,False
convai_llm_agent_325,followers_count,1403
convai_llm_agent_325,friends_count,1378
convai_llm_agent_325,listed_count,74
convai_llm_agent_325,verified,False
convai_llm_agent_326,followers_count,238
convai_llm_agent_326,friends_count,335
convai_llm_agent_326,listed_count,2
convai_llm_agent_326,verified,False
convai_llm_agent_327,followers_count,4976
convai_llm_agent_327,friends_count,1940
convai_llm_agent_327,listed_count,181
convai_llm_agent_327,verified,False
convai_llm_agent_328,followers_count,348
convai_llm_agent_328,friends_count,284
convai_llm_agent_328,listed_count,1
convai_llm_agent_328,verified,False
convai_llm_agent_329,followers_count,174
convai_llm_agent_329,friends_count,138
convai_llm_agent_329,listed_count,0
convai_llm_agent_329,verified,False
convai_llm_agent_330,followers_count,978
convai_llm_agent_330,friends_count,357
convai_llm_agent_330,listed_count,3
convai_llm_agent_330,verified,False
convai_llm_agent_331,followers_count,522
convai_llm_agent_331,friends_count,1996
convai_llm_agent_331,listed_count,4
convai_llm_agent_331,verified,False
convai_llm_agent_332,followers_count,270
convai_llm_agent_332,friends_count,417
convai_llm_agent_332,listed_count,4
convai_llm_agent_332,verified,False
convai_llm_agent_333,followers_count,401
convai_llm_agent_333,friends_count,289
convai_llm_agent_333,listed_count,15
convai_llm_agent_333,verified,False
convai_llm_agent_334,followers_count,195
convai_llm_agent_334,friends_count,210
convai_llm_agent_334,listed_count,0
convai_llm_agent_334,verified,False
convai_llm_agent_335,followers_count,491
convai_llm_agent_335,friends_count,741
convai_llm_agent_335,listed_count,6
convai_llm_agent_335,verified,False
convai_llm_agent_336,followers_count,64
convai_llm_agent_336,friends_count,68
convai_llm_agent_336,listed_count,1
convai_llm_agent_336,verified,False
convai_llm_agent_337,followers_count,344
convai_llm_agent_337,friends_count,299
convai_llm_agent_337,listed_count,10
convai_llm_agent_337,verified,False
convai_llm_agent_338,followers_count,381
convai_llm_agent_338,friends_count,1854
convai_llm_agent_338,listed_count,5
convai_llm_agent_338,verified,False
convai_llm_agent_339,followers_count,157
convai_llm_agent_339,friends_count,339
convai_llm_agent_339,listed_count,4
convai_llm_agent_339,verified,False
convai_llm_agent_340,followers_count,1464
convai_llm_agent_340,friends_count,691
convai_llm_agent_340,listed_count,40
convai_llm_agent_340,verified,False
convai_llm_agent_341,followers_count,81
convai_llm_agent_341,friends_count,145
convai_llm_agent_341,listed_count,0
convai_llm_agent_341,verified,False
convai_llm_agent_342,followers_count,402
convai_llm_agent_342,friends_count,469
convai_llm_agent_342,listed_count,6
convai_llm_agent_342,verified,False
convai_llm_agent_343,followers_count,113
convai_llm_agent_343,friends_count,62
convai_llm_agent_343,listed_count,7
convai_llm_agent_343,verified,False
convai_llm_agent_344,followers_count,406
convai_llm_agent_344,friends_count,373
convai_llm_agent_344,listed_count,2
convai_llm_agent_344,verified,False
convai_llm_agent_345,followers_count,152
convai_llm_agent_345,friends_count,79
convai_llm_agent_345,listed_count,0
convai_llm_agent_345,verified,False
convai_llm_agent_346,followers_count,218
convai_llm_agent_346,friends_count,291
convai_llm_agent_346,listed_count,3
convai_llm_agent_346,verified,False
convai_llm_agent_347,followers_count,2038
convai_llm_agent_347,friends_count,2173
convai_llm_agent_347,listed_count,46
convai_llm_agent_347,verified,False
convai_llm_agent_348,followers_count,93
convai_llm_agent_348,friends_count,138
convai_llm_agent_348,listed_count,0
convai_llm_agent_348,verified,False
convai_llm_agent_349,followers_count,228
convai_llm_agent_349,friends_count,249
convai_llm_agent_349,listed_count,0
convai_llm_agent_349,verified,False
convai_llm_agent_350,followers_count,77
convai_llm_agent_350,friends_count,282
convai_llm_agent_350,listed_count,0
convai_llm_agent_350,verified,False
convai_llm_agent_351,followers_count,4118
convai_llm_agent_351,friends_count,4029
convai_llm_agent_351,listed_count,95
convai_llm_agent_351,verified,False
convai_llm_agent_352,followers_count,720
convai_llm_agent_352,friends_count,575
convai_llm_agent_352,listed_count,13
convai_llm_agent_352,verified,False
convai_llm_agent_353,followers_count,1128
convai_llm_agent_353,friends_count,941
convai_llm_agent_353,listed_count,20
convai_llm_agent_353,verified,False
convai_llm_agent_354,followers_count,450
convai_llm_agent_354,friends_count,293
convai_llm_agent_354,listed_count,0
convai_llm_agent_354,verified,False
convai_llm_agent_355,followers_count,236
convai_llm_agent_355,friends_count,614
convai_llm_agent_355,listed_count,6
convai_llm_agent_355,verified,False
convai_llm_agent_356,followers_count,278
convai_llm_agent_356,friends_count,184
convai_llm_agent_356,listed_count,9
convai_llm_agent_356,verified,False
convai_llm_agent_357,followers_count,506
convai_llm_agent_357,friends_count,288
convai_llm_agent_357,listed_count,3
convai_llm_agent_357,verified,False
convai_llm_agent_358,followers_count,178
convai_llm_agent_358,friends_count,92
convai_llm_agent_358,listed_count,0
convai_llm_agent_358,verified,False
convai_llm_agent_359,followers_count,146
convai_llm_agent_359,friends_count,182
convai_llm_agent_359,listed_count,1
convai_llm_agent_359,verified,False
convai_llm_agent_360,followers_count,493
convai_llm_agent_360,friends_count,293
convai_llm_agent_360,listed_count,1
convai_llm_agent_360,verified,False
convai_llm_agent_361,followers_count,338
convai_llm_agent_361,friends_count,747
convai_llm_agent_361,listed_count,13
convai_llm_agent_361,verified,False
convai_llm_agent_362,followers_count,634
convai_llm_agent_362,friends_count,628
convai_llm_agent_362,listed_count,13
convai_llm_agent_362,verified,False
convai_llm_agent_363,followers_count,362
convai_llm_agent_363,friends_count,699
convai_llm_agent_363,listed_count,19
convai_llm_agent_363,verified,False
convai_llm_agent_364,followers_count,823
convai_llm_agent_364,friends_count,611
convai_llm_agent_364,listed_count,1
convai_llm_agent_364,verified,False
convai_llm_agent_365,followers_count,312
convai_llm_agent_365,friends_count,281
convai_llm_agent_365,listed_count,0
convai_llm_agent_365,verified,False
convai_llm_agent_366,followers_count,697
convai_llm_agent_366,friends_count,256
convai_llm_agent_366,listed_count,3
convai_llm_agent_366,verified,False
convai_llm_agent_367,followers_count,98
convai_llm_agent_367,friends_count,745
convai_llm_agent_367,listed_count,2
convai_llm_agent_367,verified,False
convai_llm_agent_368,followers_count,307
convai_llm_agent_368,friends_count,138
convai_llm_agent_368,listed_count,0
convai_llm_agent_368,verified,False
convai_llm_agent_369,followers_count,221
convai_llm_agent_369,friends_count,447
convai_llm_agent_369,listed_count,5
convai_llm_agent_369,verified,False
convai_llm_agent_370,followers_count,28
convai_llm_agent_370,friends_count,114
convai_llm_agent_370,listed_count,0
convai_llm_agent_370,verified,False
convai_llm_agent_371,followers_count,510
convai_llm_agent_371,friends_count,501
convai_llm_agent_371,listed_count,2
convai_llm_agent_371,verified,False
convai_llm_agent_372,followers_count,192
convai_llm_agent_372,friends_count,104
convai_llm_agent_372,listed_count,0
convai_llm_agent_372,verified,False
convai_llm_agent_373,followers_count,262
convai_llm_agent_373,friends_count,259
convai_llm_agent_373,listed_count,2
convai_llm_agent_373,verified,False
convai_llm_agent_374,followers_count,431
convai_llm_agent_374,friends_count,312
convai_llm_agent_374,listed_count,0
convai_llm_agent_374,verified,False
convai_llm_agent_375,followers_count,1486
convai_llm_agent_375,friends_count,1999
convai_llm_agent_375,listed_count,25
convai_llm_agent_375,verified,False
convai_llm_agent_376,followers_count,770
convai_llm_agent_376,friends_count,629
convai_llm_agent_376,listed_count,1
convai_llm_agent_376,verified,False
convai_llm_agent_377,followers_count,480
convai_llm_agent_377,friends_count,892
convai_llm_agent_377,listed_count,7
convai_llm_agent_377,verified,False
convai_llm_agent_378,followers_count,144
convai_llm_agent_378,friends_count,339
convai_llm_agent_378,listed_count,4
convai_llm_agent_378,verified,False
convai_llm_agent_379,followers_count,984
convai_llm_agent_379,friends_count,363
convai_llm_agent_379,listed_count,14
convai_llm_agent_379,verified,False
convai_llm_agent_380,followers_count,190
convai_llm_agent_380,friends_count,517
convai_llm_agent_380,listed_count,0
convai_llm_agent_380,verified,False
convai_llm_agent_381,followers_count,114
convai_llm_agent_381,friends_count,410
convai_llm_agent_381,listed_count,2
convai_llm_agent_381,verified,False
convai_llm_agent_382,followers_count,290
convai_llm_agent_382,friends_count,542
convai_llm_agent_382,listed_count,5
convai_llm_agent_382,verified,False
convai_llm_agent_383,followers_count,6651
convai_llm_agent_383,friends_count,2088
convai_llm_agent_383,listed_count,155
convai_llm_agent_383,verified,False
convai_llm_agent_384,followers_count,369
convai_llm_agent_384,friends_count,838
convai_llm_agent_384,listed_count,9
convai_llm_agent_384,verified,False
convai_llm_agent_385,followers_count,333
convai_llm_agent_385,friends_count,777
convai_llm_agent_385,listed_count,6
convai_llm_agent_385,verified,False
convai_llm_agent_386,followers_count,78
convai_llm_agent_386,friends_count,117
convai_llm_agent_386,listed_count,0
convai_llm_agent_386,verified,False
convai_llm_agent_387,followers_count,320
convai_llm_agent_387,friends_count,259
convai_llm_agent_387,listed_count,1
convai_llm_agent_387,verified,False
convai_llm_agent_388,followers_count,3033
convai_llm_agent_388,friends_count,2341
convai_llm_agent_388,listed_count,26
convai_llm_agent_388,verified,False
convai_llm_agent_389,followers_count,382
convai_llm_agent_389,friends_count,578
convai_llm_agent_389,listed_count,1
convai_llm_agent_389,verified,False
convai_llm_agent_390,followers_count,43
convai_llm_agent_390,friends_count,110
convai_llm_agent_390,listed_count,0
convai_llm_agent_390,verified,False
convai_llm_agent_391,followers_count,206
convai_llm_agent_391,friends_count,342
convai_llm_agent_391,listed_count,1
convai_llm_agent_391,verified,False
convai_llm_agent_392,followers_count,234
convai_llm_agent_392,friends_count,427
convai_llm_agent_392,listed_count,11
convai_llm_agent_392,verified,False
convai_llm_agent_393,followers_count,1161
convai_llm_agent_393,friends_count,1996
convai_llm_agent_393,listed_count,51
convai_llm_agent_393,verified,False
convai_llm_agent_394,followers_count,652
convai_llm_agent_394,friends_count,1785
convai_llm_agent_394,listed_count,3
convai_llm_agent_394,verified,False
convai_llm_agent_395,followers_count,2987
convai_llm_agent_395,friends_count,1611
convai_llm_agent_395,listed_count,46
convai_llm_agent_395,verified,True
convai_llm_agent_396,followers_count,28
convai_llm_agent_396,friends_count,96
convai_llm_agent_396,listed_count,0
convai_llm_agent_396,verified,False
convai_llm_agent_397,followers_count,29
convai_llm_agent_397,friends_count,52
convai_llm_agent_397,listed_count,0
convai_llm_agent_397,verified,False
